-7.129015259553833910e-09,8.446359918286366897e-02,-1.293507883827765913e-25,-5.230461036618305092e-06,1.106720825463873689e-04,-1.880795304586208510e-33,-2.087688438813525317e-03,-1.899016859634254201e-14,-1.051517121477359257e-42,-1.958611284344761083e-04,-5.211602466296792986e-07,-8.144131029210338601e-02,-2.658951489342384718e-15,-2.087688438813525317e-03,3.703158297567028137e-13,7.319585319511495618e-20,1.651487586057439956e-22,-3.787924282756568353e-24,-4.233595200826536066e-41,-2.817148089279792602e-50
-6.385146037313157062e-09,-8.732626458954627358e-02,-1.074305458539399592e-25,4.729350241135083340e-06,-1.890501431924665452e-05,-1.535719971857368183e-33,1.843700113658772914e-03,1.555161915050761406e-14,-8.317120340725458953e-43,2.147499917780303883e-04,-4.580163683951950550e-07,6.637191257185807991e-02,-2.102169428206968568e-15,1.843700113658772914e-03,2.798201720632953793e-13,-5.146317703451074808e-20,1.128976689917935101e-22,3.832929013393577509e-24,4.482865549109250963e-41,-1.655423048370286133e-50
1.456686693714215436e-68,1.201315637409652185e-26,9.490049781998548929e-110,3.427979912990525633e-55,5.293837594875558157e-20,1.837936248495546218e-117,3.586757238283257565e-35,7.466625400590629103e-69,2.814681912254539102e-144,4.014322685617214200e-33,5.845819903817682997e-65,3.417696123704563397e-44,5.101014285825429842e-89,3.586757238283257565e-35,1.543698992916273914e-41,2.726253582528116589e-17,1.151240829798830794e-45,1.295447159165165532e-108,1.108310497074838004e-126,1.051856430017620220e-160
-7.137909350811265672e-09,-7.939547679963310234e-02,-1.295381518156317414e-25,-5.225651042303604420e-06,-2.235003561834230182e-05,-1.885765287260642161e-33,-2.088088505237761447e-03,-1.896314801989626170e-14,-1.052905730462661620e-42,-2.144811374463185226e-04,-5.215831289633125785e-07,-6.644502551720904426e-02,-2.660401677612873072e-15,-2.088088505237761447e-03,4.276112022643024924e-01,-7.182467303335525225e-20,-1.637928992211215173e-22,-3.856457035985857207e-24,-4.482487131135745604e-41,-2.801589612844537113e-50
-8.326614466994843645e-09,-1.395181414570030587e-02,-1.671265796189160341e-25,-5.903923972788323034e-06,0.000000000000000000e+00,-2.578849109639278703e-33,-2.150017305263726784e-03,-2.255556392514977325e-14,-1.446712937543773605e-42,3.373776017081455691e-01,-5.940081027896336607e-07,6.641845498822554483e-02,-3.191519027856665727e-15,-2.150017305263726784e-03,-3.841319026765634361e-13,0.000000000000000000e+00,-1.680689490473987368e-22,3.849443521078830745e-24,4.472801895486087792e-41,-3.599549606186682824e-50
-6.569054228682739897e-09,-8.740799298568852072e-02,-1.166197289240170960e-25,4.718826989053871295e-06,3.284704610159075824e-06,1.558380002862314282e-33,9.128707301134090547e-04,1.549107857291182003e-14,9.451953631373261684e-43,2.164848533078632213e-04,-4.925751797264597290e-07,6.639653132700444604e-02,2.525647262207508155e-15,9.128707301134090547e-04,1.342365501335500054e-13,7.020485899918488537e-21,5.200238221039514587e-23,3.840961618928825005e-24,4.478220417022550473e-41,2.823809808706256884e-50
-7.151788208286005112e-09,4.272493733073500777e-01,-1.299940080266588234e-25,-5.230062625127965888e-06,-2.226200677397201981e-05,-1.893165070708145333e-33,-2.089572967151719866e-03,-1.899879165064217628e-14,-1.057757281163215464e-42,7.979797367036511042e-06,-5.225035413043790734e-07,6.559048094573806387e-02,-2.667675150865471209e-15,-2.089572967151719866e-03,-3.702107805913473816e-13,-7.125332794789847012e-20,-1.641306065528312548e-22,-3.739480324275721464e-24,3.866316100741178562e-41,-2.856370682344539465e-50
1.137847906168742754e-14,1.120915880927269709e-01,5.483581018329696182e-35,1.175828514542967630e-10,1.344218760980812753e-06,1.267751359373348987e-43,5.474436403853547973e-06,5.489056369021803915e-21,-3.642309247806342694e-54,4.360120778489753662e-04,1.990404513625959482e-12,-1.791754820135988422e-03,-1.469374818687330663e-22,5.474436403853547973e-06,3.756734562768582166e-17,1.389085896598710051e-21,5.479821710148421193e-27,-9.405337833956869220e-30,-1.853834140853669767e-44,-1.962769661017722469e-59
2.801211657346425729e-09,8.283618061433904722e-02,5.710602605835817617e-26,1.001170135029789326e-06,-1.887682588752422937e-05,5.857882979083257898e-34,-7.032663013434729870e-04,1.029487033741291994e-15,4.794514128475849629e-43,1.985630117928459859e-04,2.346906063186259688e-07,6.642831984726091377e-02,-1.768072453332662582e-13,-7.032663013434729870e-04,-2.789459637822000050e-13,-5.132124485465411545e-20,-1.124469415789410563e-22,3.847766392550114339e-24,4.331841463251210255e-41,2.102470867308014093e-50
-7.145154388776956591e-09,-8.917635699878537214e-02,-1.297833127129675973e-25,-5.234512511898390873e-06,-2.226663534971569264e-05,-1.889942098601798654e-33,-2.089782546451768915e-03,-1.901695177630991101e-14,-1.055558489703110545e-42,-2.147834752920576304e-04,-5.220751119162796645e-07,-6.622445459415943203e-02,-2.664426780683151943e-15,-2.089782546451768915e-03,-3.703180240180185763e-13,1.988281685936400504e-15,-1.642041429282628208e-22,-3.807182214009988433e-24,-4.451430895535530475e-41,-2.811340884900724429e-50
-6.657036806446600477e-09,-4.200796721390123167e-01,-1.190969209964887905e-25,-4.773932990910245924e-06,1.899878735369463930e-05,-1.601908597157307372e-33,-1.852359135107436777e-03,-1.578118217473021212e-14,-9.695819975523889279e-43,2.458440696540875036e-05,-4.979571327007269240e-07,-6.639532535595032980e-02,-2.562028930000579947e-15,-1.852359135107436777e-03,-2.823218936289750908e-13,5.195677529831760605e-20,1.141820039828540298e-22,-3.848890718308465758e-24,4.552755809269038987e-41,-2.875004990223498243e-50
