8.254074152722779854e-12,-2.843822522042309398e-02,1.275262139313640657e-30,3.475377509903491927e-08,8.188706669964791783e-05,6.135488727781783084e-39,3.314863660472285836e-04,1.699658831343463124e-17,6.861780898805968494e-49,1.478613247638262097e-04,1.165596598068006293e-09,9.736479326692948008e-03,5.801023453120200506e-19,3.314863660472285836e-04,2.875536412152998346e-14,2.632849953583936842e-18,1.627296152344086740e-23,2.024554872287346975e-27,6.033526638363498869e-43,1.787212426733191127e-55
-1.456966281809938746e-12,-1.484356247492738153e-02,-1.174798669059459816e-31,-6.656215986193098637e-09,3.389864330940104938e-05,-3.536595688986942302e-40,-3.717486730087259979e-05,-2.016091854680489529e-18,-1.442111369729450950e-50,6.900201167846797597e-06,-2.633333021674850650e-10,-1.701416630326533456e-03,-3.321939212629258823e-20,-3.717486730087259979e-05,6.199512456835114094e-16,1.408365616958380225e-18,1.217034303726991721e-24,-1.820296608594302230e-29,-1.848363295952918677e-46,-3.976970486214515109e-58
8.051759357726499669e-13,-4.894826865784748099e-02,3.126850698330665160e-31,-2.190857975468969921e-08,-7.937600360058081879e-05,-2.048623684109151846e-39,-2.747041263687364024e-04,-9.146597369888669609e-18,1.850718966355379492e-49,2.107385313693553098e-04,2.464997323232699921e-10,9.240502148953376807e-03,1.814885651354261226e-19,-2.747041263687364024e-04,-2.222631213143881925e-14,-2.938555953956219097e-18,-1.218896671023595953e-23,1.240340527951119932e-27,2.646429156261452444e-43,5.526820334189936011e-56
-4.603012148542923191e-12,4.924777295343218259e-02,-1.042345480399873478e-30,-2.193043498717239891e-08,-7.941701950822953370e-05,-2.055047829759790022e-39,-2.748193742562896817e-04,-9.151844059577420437e-18,-5.294405288749181374e-49,2.109595828750689410e-04,-8.532864375716496184e-10,-6.603593023650843920e-03,-4.015058443344216879e-19,-2.748193742562896817e-04,-2.225122185696604802e-14,-2.944498260403654097e-18,-1.220863311809506072e-23,-1.456548990698372509e-27,-4.914925067809083872e-44,-9.528899048035801645e-56
-3.100537738703089228e-11,-7.198902817380183061e-02,-2.336430972203920067e-29,-5.696180249374507432e-08,-8.389813892012354857e-05,-4.119460424378054840e-38,-2.958380195759556931e-04,-2.490591313831708147e-17,-2.701725180391614040e-47,-1.111908972649638776e-04,-5.222205102024249503e-09,-2.755399952110846803e-02,-5.499668394184132643e-18,-2.958380195759556931e-04,-2.568671231181856974e-14,-2.919916843204165620e-18,-1.463900173195928771e-23,-3.092627276032393095e-26,-2.743121593208545894e-42,-6.303091463143786209e-54
-6.020678741867320801e-13,-2.409569760408919181e-01,5.880915437590451854e-32,-1.544946697242766627e-09,-3.220052832983610539e-06,-2.549956118171896320e-41,-1.519647706870093113e-05,-8.402281648595425923e-20,1.967110889103938761e-50,-1.999264893821512627e-03,1.755724350467465462e-10,1.350202475541550928e-02,6.852413546230172981e-20,-1.519647706870093113e-05,-6.566526204787352311e-17,-7.115603087147068545e-21,-6.283375534264769170e-27,1.327524963402367490e-27,-1.345299630591867492e-41,2.094320592779832850e-56
-4.477223990819057422e-12,-6.439638060432273381e-02,-8.483700624975319782e-31,-2.189958063238368708e-08,-7.932398834761800709e-05,-2.048277771909143108e-39,-2.744590104601334199e-04,-9.134360804823339990e-18,-4.193525578767813310e-49,3.476781843660285481e-04,-8.488785664756646597e-10,-1.567953978283038660e-02,-4.304567600874478606e-19,-2.744590104601334199e-04,-2.220529689002424042e-14,-2.948274751689981514e-18,-1.218073539426798643e-23,-2.618543050915823681e-27,-5.373484226802418077e-43,-1.209975186680842839e-55
-8.106161912431607913e-12,2.867086492597707009e-02,-1.198152029888979309e-30,-3.383637069705621318e-08,-7.960555416800663012e-05,-5.868342430105776799e-39,-3.212750738109681776e-04,-1.615439087792638867e-17,-9.149298112179882155e-50,-1.438098507211619777e-04,-1.153772097391928775e-09,3.243525673150132564e-03,-7.071068493210239754e-20,-3.212750738109681776e-04,-2.626559948863640655e-14,2.893061995369987282e-19,-1.431196248654794018e-23,4.923277513776509587e-28,2.140832613973000027e-43,9.678142278877231510e-57
6.772286235323572964e-12,6.273499502140016115e-02,2.720801212545101807e-30,1.373957023403093791e-08,-1.386869744170410128e-04,2.278758764892230078e-39,7.555760780010073094e-05,2.366181820221239860e-18,2.452241044183926171e-48,-6.517682569060325240e-04,1.468789469995917004e-09,-3.032099623797182217e-02,1.353351864934431303e-18,7.555760780010073094e-05,-1.336986608345784198e-15,-5.510115477494879937e-17,-1.129825471722949063e-24,-3.557862985319450721e-26,-4.396939367505606332e-41,-2.760742354277401470e-54
-1.380402594199031419e-11,-4.840543070919359203e-02,-5.182513254776113212e-30,-3.009359314338288252e-08,-8.385515832503109379e-05,-1.017979787659482287e-38,-2.960799977739670547e-04,-1.061515552624888258e-17,-3.588303878928988048e-48,-1.997152827536508642e-04,-2.375056329867121556e-09,1.853452417887308315e-02,-1.554964724149898731e-18,-2.960799977739670547e-04,-2.572640479947288790e-14,-2.916734574337804120e-18,-1.466181958316065194e-23,5.919923626827235835e-27,5.732589419394977027e-43,5.840210871455500427e-55
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-8.720682969381379139e-11,-4.983734600338238924e-02,-5.091428880170749979e-30,-2.920197207807344547e-08,1.413077989402924339e-05,-9.708446856624205272e-39,-6.179305117497644326e-05,-7.601459726498164971e-18,-3.640879713335889861e-48,2.105117929074205526e-04,-2.345708694200790331e-09,-1.966460267847632351e-02,-1.596010750370881116e-18,-6.179305117497644326e-05,-1.515500486049960834e-15,3.854779047508710964e-19,-2.638826838361514845e-25,-7.289720940949371470e-27,-7.104233303421232449e-43,-7.275968831370777318e-55
5.299561293903354184e-12,2.462257140152862567e-02,1.267276298450527482e-30,-1.376261043247544547e-08,-1.449269010743023426e-05,1.613197923900281231e-39,-1.246341687399019202e-04,-3.793513043363081228e-18,6.784216544062163393e-49,-1.454899794186810340e-04,1.066241729537657410e-09,1.647878807181924962e-02,5.755743859270489954e-19,-1.246341687399019202e-04,-7.679419509334673672e-15,-9.526118045633764085e-20,-3.854580392034639422e-24,3.258895970162768656e-27,5.670618158597523677e-43,1.778548568096609082e-55
-4.119799530299156499e-12,-4.156937819805629764e-02,1.130044582377638808e-31,-1.960501109899465569e-08,-7.806466542778827333e-05,-1.689468145800667620e-39,-2.437909026687194161e-04,-7.467417954071072599e-18,5.447676538163913836e-50,1.998126838223294403e-04,-6.321333826888418087e-10,7.839593541911367078e-03,8.541585992117419988e-20,-2.437909026687194161e-04,-1.729503577243170345e-14,-1.131702023689602666e-18,-8.907768229546821753e-24,6.866187384383462524e-28,2.238993646337891754e-43,2.014426527394894411e-56
-4.895272258865422202e-12,3.052789029882150770e-02,-8.201289987427354548e-31,-2.400779362562632937e-08,-8.391111921422169555e-05,3.432542508685074233e-10,-2.959506314314594845e-04,-1.062523533521630912e-17,-3.902210784142894548e-49,-1.999192202414545308e-04,-8.399641739020059865e-10,-1.497530826930794021e-02,-4.088835116875180601e-19,-2.959506314314594845e-04,-2.567844890003393599e-14,-2.921777368754253291e-18,-1.461763821313789068e-23,-2.212755447807527600e-27,-3.972351595719312179e-43,-9.980532332956860171e-56
6.051979299706570428e-12,4.840249213578985688e-02,1.563990636513398094e-30,-2.397752023792231087e-08,-8.389534385008637959e-05,-2.448997643721776330e-39,-2.960494753738704193e-04,-1.061396380444307618e-17,8.802610334137903803e-49,-1.997794711238972179e-04,1.198602643323084530e-09,1.690543541492889670e-02,6.748623593764275226e-19,-2.960494753738704193e-04,-2.571989414878107891e-14,3.073071215418632486e-18,-1.465663750080466638e-23,3.662459712382463593e-27,5.712516444807708661e-43,2.201671825960969688e-55
-6.362442271788788532e-12,-8.112413150047520505e-02,-1.830763817146967013e-30,-1.375690248312210659e-08,-9.662994607456060415e-06,-2.170057627766555052e-39,-7.726245409657262018e-05,-2.400129928507771040e-18,-1.129989028832023585e-48,8.502966379294956377e-04,-1.288432937070151843e-09,-1.863407149723795078e-02,-7.965502395708380979e-19,-7.726245409657262018e-05,-1.135478865024052636e-15,-3.685947294826522113e-20,-1.980954447783309497e-25,-5.294559844329035234e-27,1.343509293852062253e-42,-3.469260481427295603e-55
-3.927434397136472045e-12,-4.914143595526686975e-02,-8.969552696964500080e-31,-2.194426288924147778e-08,-7.947293756967742687e-05,-2.055812732698328871e-39,-2.751004196226014965e-04,-9.171772299129080877e-18,-4.560397276933693773e-49,2.106332192400687273e-04,-7.365234816582357898e-10,-6.606682086920788281e-03,-3.515798277665179182e-19,-2.751004196226014965e-04,-2.229024944093043123e-14,-2.952205369211867393e-18,-1.223376054945410500e-23,-1.387018411393542165e-27,-6.642674376302911609e-44,-8.870710857351492011e-56
-1.897205083169645216e-13,1.145391328937060277e-01,-3.632598682061130045e-32,5.058165029462767601e-11,2.628423124937963764e-06,-8.070995613184917936e-42,7.663607337187524227e-06,2.009154816835107429e-20,-1.592897513508948064e-50,-4.883529078892505978e-04,-7.276989516250813123e-11,-9.600708500282701882e-03,-4.376984520928801664e-20,7.663607337187524227e-06,3.882553009973155310e-17,5.641451069217887267e-21,3.856215122675215053e-27,-1.197860738427825311e-27,-2.042967144103050276e-42,-1.872632503543365995e-56
2.188764972785060029e-12,2.096217329150037167e-01,4.593893171371801716e-31,4.345155304354332581e-09,3.145470019359939852e-06,2.635087294011970107e-40,2.517962237473588563e-05,3.516840157354872336e-19,2.522981066925149276e-49,3.697793236824489923e-04,5.574807267388914795e-10,1.944714043032349723e-02,3.316330141367272055e-19,2.517962237473588563e-05,1.316445733328878934e-16,5.086140192245214359e-21,1.267649340614392536e-26,5.659129932146325700e-27,4.661127131701786860e-42,2.176201529934892854e-55
-8.342932945532255704e-12,2.958432784629248108e-02,-1.242965129854198240e-30,-3.498756457226549983e-08,-8.204067977718448737e-05,-6.240046291202126070e-39,-3.346459306043150219e-04,-1.723513876031232026e-17,-6.037075960865931971e-49,1.436092528003641655e-04,-1.178509144817567915e-09,7.546788858876816476e-03,-5.369734256523099928e-19,-3.346459306043150219e-04,-2.869940869110979250e-14,-1.053896685059973305e-18,-1.613095986467520215e-23,1.396741587488495038e-27,2.739159327539437240e-43,-1.621985186006328383e-55
